Amazon Customer,5.0,值得入手,2017年8月11日,之前看了各种评论心惊胆战，但是还是决定入手kindle，结果令人惊喜。已经拥有过kindle的自不必多说，之前像我没用过还在观望的伙伴们，推荐入手！包装大方，机器低调，反应灵敏度可以接受，屏幕真心让我惊艳，还记得买之前咨询用过的同学，她只来了一句：“别听他们瞎说，这个就是看书用的，一般阅读需求绝对够用。”
小北,5.0,很好用，推荐,2018年6月13日,之前用的是499，今年换了标准版，多了阅读灯，开始买时候纠结了很久，后来还是升级了下设备。总体来看，还是值得的，晚上上床休息时也可以通过自带得阅读灯来看书。体验很好，字体效果上个人觉得分买的书，有的看上去很清晰，有的实际字体显示效果跟499的差别不是很大觉得。总体满意
陈,4.0,基本满意,2017年11月14日,一直觉得kindle的闪屏会是大问题，事实证明对我还是有一点困扰的，但是对爱读书的人来说真的会爱不释手，能比较轻松地看英文书，但是我觉得浏览器就是个鸡肋，每次我连接校园在线计时wifi都会掉，一离开页面就断开了很麻烦。所以基本上就连连家里wifi和手机热点，热点还折腾了一番才连上，不过总体来说使用比较轻松，而且可以看个人文档！！！这对我来说很重要啊，我已经把好多托福资料下载里面了。稍微调整一下就很方便看而且还不伤眼睛，也不用转换格式跑去打印店，这个功能我真的超级心水的
周英毅,5.0,体验很好,2017年1月19日,一直想买一个kindle，顾及太小和性价比不高的问题犹豫了很久。这次冲动购物，拿到以后还是感觉物有所值的。屏幕很清晰，关掉背光就像看纸质书一样，只有图书馆和kindle商店等简单功能。其实这才是最大的亮点。丰富的图书资源，专用的阅读神器，排除了其它干扰。如果能出屏幕更大的就好了。
没有起名的天赋,5.0,真的是很好,2017年10月30日,作为电子书，看着很舒服，平时不用背景光，背光也可以作为白天阅读的时候调节冷暖光用，夜晚看书也很方便。浏览器可以看一些简单的网页，就是反应慢点。作为电子书，感觉功能足够了，足够了，再贵的，再多的功能都是鸡肋了
沈朝晖,4.0,问题有三：优惠券不能转送；系统界面不太友好,2018年2月12日,不太理想的一次购物体验。首先，Kindle广告提到赠送书券，其实仅是你给予折扣购买书籍，玩儿文字游戏，爱读书的人花书钱不心疼，该用就用，而不太忽悠。其次，这次我买的Kindle是送人，优惠券还不能送吗？经咨询时候“赠”书券958使用者是注册购买者，我不懂为什么不行。最后，系统页面不太友好，找内容没有习惯，这需要个人习惯，收到礼物的人提出每次翻页都黑屏有点觉得花了。O(∩_∩)O。过年了，留言就是为了让大家春节送礼或自用时关注这些问题。
张荣贵,5.0,很好，比较喜欢,2017年11月14日,"一直以为有了ipad,就不需要kindle了，真正使用了之后发现还是有很大差别的，定位不同，功能也表现的不同。挺喜欢，就是在翻页的时候时不时的闪屏，感觉有些眼花。另，打开阅读灯时有亮点，而且有好几个。"
小雨,5.0,关于558和958的选择,2017年12月31日,买之前纠结了很久，是买558还是958，最终选定了958这款，之前主要考虑背光灯的问题，其实觉得自己并没有太大需要用灯，但其实这个灯的效果很好，特别均匀，在光线稍微暗的情况下，可以进行补充，可以让眼睛更舒服，非常实用。其次就是分辨率，可能肉眼看不出来，但质感还是有区别，想要长久使用且经济允许的情况下，还是985性价比最高。
yang,2.0,想的太多，书读的太少。,2018年6月4日,kindle绝对是今年入的最能提升生活品质的好物了。质感很舒服，即使你躺着看，时间久了眼睛也不会不舒服。并没有觉得书库内容不够丰富，相反，简直让人想欢呼，不知道从哪一本读起才好。
生活,3.0,与之前购买的Paperwhite2相比，屏幕在相同亮度下不够白，比较灰暗，眼睛看起来容易累。另外送货人员态度太恶劣了！,2016年5月10日,与之前购买的Paperwhite2相比，屏幕在相同亮度下不够白，比较灰暗，眼睛看起来容易累。我一家有两本Kindle，用了两个账号购买的电子书，如何在家人间分享呢？根据使用手册找不到家庭成员分享功能，请帮助解决。
青君,3.0,体验中，没有预期那么好,2016年11月13日,背光下有个小亮点，听说这是普遍现象，懒得倒腾了，但大概不会再买第二次。阅读中会注意到这个小亮点，挺讨厌的，不过假设一个小亮点就会丧失阅读兴趣的话我想我可能也没什么兴趣可言。闪屏还在适应中，机子要比想象中小，广告有点烦。总体一般，没想象中好，但愿不会压箱底。
wzhjsuyi,5.0,东西好服务更好,2018年1月21日,东西很好很喜欢，信赖亚马逊，继续支持亚马逊，希望亚马逊带给我们更多更好的东西。特别喜欢亚马逊的服务，直接快捷便利设身处地为客户着想，省去很多扯皮环节，为客服点赞。
看呀看不完,5.0,kindle的阅读器从来不会让我失望，经典款，有夜光灯，挺好~,2018年3月23日,这一款我自己也用过，这次是买给快要上高中的弟弟的，他很喜欢。kindle的阅读器最好的一点是只能用来阅读，不像手机ipsd一样，微信、游戏、视频等等会分散注意力，看书就是看书，非常棒！
Kindle 客户,5.0,我的阅读器,2017年7月16日,"一直以来就想买一个不伤眼的阅读器。Kindle Paperwhite 基本满足了我的挑剔。注册了亚马孙阅读器，在我的Kindle,我的手机，我的Ipad,我的电脑上都可以随意的同步阅读，方便得很。Kindle 好像不能设置背景色（只能是白色），这一点应该可以改进或让使用者选择。总之，这是非常好的一款阅读器。"
lwimin,4.0,货到付款不收钱，快递还是有待提高服务水平,2017年11月5日,一直心心念念的kindle，终于到了手里，心里鸡冻的不行。虽然是二代，但已经很够满足我日常，四代买不起啊！有个小差评是我选择亚马逊购买就是看中快递有保证的，自己也选择货到付款可以验验货。谁知道一直在家等啊等，快递居然直接给我塞在箱子里，我去！我还没付款的！！而且上千的电子产品不该受到这样的待遇吧？？。后来快递一直说是自己忙忽视咯，醉了
舟阳冒泡泡,5.0,kindle,2018年5月26日,还不错，喜欢它，希望它也喜欢我。希望电子书可以多点优惠。反应有点慢，得耐心耐心耐心等待。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
亚马逊买家,5.0,感谢!感动!开心!,2016年10月26日,特意来反馈，表达我的感动之情!刚拿到货没发现，用了十天偶然发现左边框有一小块粘的有点不严实，怕以后大发了就试着联系了一下客服反应问题。客服们工作负责，态度耐心，当晚就帮我联系了换货，于是第二天上午我就又收到了一个完美的Kindle!真心觉得亚马逊的服务好，重视顾客和产品质量，本来没抱多大期望，却受到了这么正式且认真地回应，真的很感动，同时觉得亚马逊真的好好!好负责!好为顾客着想!祝亚马逊越办越好!
张姗姗,3.0,商品有点质量问题换货竟然这么麻烦,2017年11月15日,我不是任何网站的托，但因为收到的kindle有一个小黑点太影响使用所以要求换货，结果客服一直跟我解释说并不是质量问题，如果换的话不保证收到的货不会有同样问题。虽然我理解电子书技术革新比较慢肯定比不上手机，但晚上回家看了一下还是觉得太影响观感。今天再跟客服打电话要求换货，对方也不干脆，不知道还要等两三天亚马逊派人来收件。就像我老公跟我说的，如果在京东买就没这么多麻烦事了。
亚马逊客户,5.0,kindle paperwhite初步认识,2017年9月9日,还不错，做了这么久的功课终于买了!闪屏、翻页并没有预想的糟糕，可以接受；携带方便，不用带书了；阅读场景不受限制，不带手机去教室可以看一上午、一下午kindle；以前还得买纸质书再看有时就不想再看了，以后应该会方便很多；就是买书麻烦；网速慢，断网太频繁，不知道是kindle原因还是学校网不好；回放查找确实不方便；还有为什么时间总是不对晚上12点了还显示下午3点多（虽然不是大问题😂），物流很快，黑色简洁耐看，让我去挖掘kindle的各项功能吧
mary,1.0,以换代修，换的是翻新二手机,2018年10月12日,1、用了一个多月，屏幕有裂痕光点，背光灯反应不灵明；2、与客服联系后得知，所谓的以换代修是更换的翻新二手机。只用了一个多月的机器出现质量问题已经够失望，再得知更换的不是新机而是曾经有问题的经过维修的二手机，简直双重打击
亚马逊买家,4.0,958,2017年6月15日,用了两个多星期。开机/更新/充电都正常。背光很好，看书很舒服。但是返回主页时的闪屏还需要适应。外壳材质不够防滑，也容易留下指纹，白色机身不知道会不会好些。并且个人觉得偏重，如果加个套子会更重吧，目前还在裸机使用。总体来说，使用还是赞的，看书专注不少。推荐。
Amazon Customer,4.0,物有所值，看书方便，但价格并不让人太满意,2017年11月17日,对于喜欢看书的朋友，是很推荐的。不用太纠结于价格，价值绝对比IPHONE啥的值多了。为什么给4星呢，是因为，中国亚马逊价格高于美国和日本，亚马逊在中国已经惨败，完全不是天猫和京东的对手，仅有的一点优势的自主开发产品，还卖的那么贵（这个贵是相对美亚日亚来说的），这势必会导致，越来越多的买家选择直接去美亚，日亚购物，我不知道亚马逊在中国还有多少存在的价值。
张雯,5.0,颜值高，没有最满意，只有更满意,2017年11月1日,最开始用大学兼职的钱买了499的那版，虽然看起来很简朴、一点都不高科技、开始的时候还不适应屏闪，但对于喜欢纸质书的我来说爱它胜过贵了它十倍的手机。新一版的paperwhite不仅颜值高了，还有了背光灯，已经适应kindle屏闪的我对它完全没有抵抗力，非常满意，反正我是想不出什么瑕疵。喜欢看纸质书的人只要能适应它的屏闪和稍微有点慢的反应，应该都会喜欢它。的
Kirihara Akaya,5.0,我的选择,2016年11月25日,作为一个爱看书的人，我觉得买这个还是很值得的，在下学生汪一只，平时会利用在公交车上或者地铁上的时间看些书，这个时候普通的纸质书籍有时候会略显笨重，而轻巧方便携带的电子书阅读器就派上用场，而且在夜晚阅读使用带阅读灯的kindle也十分方便，并且不打扰他人，这很好。
hellowgh,5.0,你是我心爱的kindle,2018年2月27日,"（评价之前，先吐槽一下亚马逊的促销活动。送的券真的不如不送，坑！！！）------------------------------------------------------友好的分割线---------------------------------------------------  我这是第一次买kindle，之前听说过，并且体验过一次，一直留在心里。对于kindle的喜爱便留下了种子。  其实蛮后悔这么晚才买kindle，原因主要有两点：  1、因为我买过不少纸质书，但是随着自己离开大学或者搬家，很多书都不得不舍弃。而且我喜欢在书上面随手做笔记，对我来说还很有意义。纸质书确实很占空间、很重，不易携带。  2、纸质书的价格确实比kindle电子书贵不少，即使我都是在活动的时候买书，已经省了不少钱。  之前我也有纸质书情节，觉得自己不会喜欢电子书。但是在我三年前在手机软件上开始看完第一本电子书《色戒》---嗯。。。当时是想当小黄书看的---之后，我就觉得电子书也挺好的。最大的好处就是方便做笔记，并且导出笔记也很方便。另外还可以随时打开来看。慢慢地，我看的电子书也多了起来，后来觉得手机软件看书对眼睛不是很友好，另外就是没有特别好的手机阅读软件。  去年年底，无意中在知乎上看到kindle，就开始准备也买一个自己的kindle。然后开始搜集很多资料，看看买哪一款好。入门版虽然价格便宜，但是清晰度略差而且不带灯，就没考虑。顶配版太贵，也没考虑。在kw和kv之间,一方面想一步到位，买个kv。又想kv比kw只是多了一点功能，但是价格差了不少。正如知乎上说的，差价可以买个kindle入门版或者不少书了。  两者的差别主要体现在：  1、 kv的阅读灯是自动调节的。  2、 kv的屏幕不是凹陷的。  3、 kv具有翻页按键。  4、 据网友手kv的屏幕清晰度更好，更白。虽然官方说明两者的ppi是一样的，这点我未考证。  最后，我还是选择了kw。因为：  1、 看书的时候基本是在固定的环境下，所以自己调节好灯光亮度就可以了。另外有网友说kv的灯是一直亮着的。  2、 虽然我喜欢不凹陷的kv屏幕，但是觉得kw的凹陷屏幕也很她的feel---现在使用过程中，有时会有一根细发粘上去---而且在价格面前，可以舍弃。  3、 翻页键我觉得物理的我可能更喜欢，触摸键在价格面前对我来说不堪一击。  现在使用kindle也有一个月了，来说说我的感受。  1、 大家都在说，不伤眼，能连续看很长时间。即使在黑暗中，调节好灯光，也不会觉得刺眼。这根kindle的内置阅读灯的工作原理有关。  2、 在kindle买电子书真的很方便，价格也比纸质书便宜。亚马逊的书的产业链确实做的很好。  3、 携带方便，容量大，使用时间超长，我随时开着灯，都可以用十天左右。这跟kindle的屏幕工作原理有关，只有在翻页刷新和开灯才费电，否则是不费电的。  4、 网友戏言：单反穷三代，kindle富一生。确实在中国，读书的成本真的是太低太低了。  5、 笔记导出PDF功能很喜欢，最后做读书笔记的时候，参照很方便。  6、 唯一的瑕疵就是大家都知道，kindle打字比较慢，这也是她的特殊屏幕所致。时间长了，稍微习惯点了。  7、刚开始打开时，因为刷新，有比较多的闪屏，当时吓坏了，以为有问题。后来使用过程中闪屏并不严重。  后面我打断在女朋友看完我的纸质书之后，把这个送给他，还是去追求kv哦，啊哈哈^_^。"
liubei137,5.0,略重，但观感不错,2017年8月29日,终于终于趁着七夕入手了心心念念许久的kindle。虽然不算贵，但主要是怕入手了成鸡肋。晚上睡前有阅读的习惯，又担心手机屏幕太伤眼睛，还是买了。希望不要成鸡肋吧。相对来说，这个对眼睛刺激应该还是非常小的，主观上可以忽略的。但就是稍微重了一点，还有就是操作不是很方便，翻页的时候屏幕恢复有点点慢吧。整体还是比较满意。
Emma,4.0,是第二个Kindle了,2018年5月16日,之前的第一个Kindle没好好利用。这个质量还可以吧，用了几天就有个地方有点模糊。总体还可以，就不换了。读书真的很方便，现在养成看了电子书的习惯，真的很不错哦。
qdy,4.0,终于入手kindle,2017年12月17日,本来以为有手机就够了，可是文献阅读量太大，不可能时时刻刻背着电脑看就想买个kindle，收到后感觉还好，本来周五就会送的可是亚马逊这边填错我电话填成隐私状态的了搞得快递小哥没办法回去找电话周六才送。PDF的格式事实证明...即便用软件改了格式也得看人品，有些PDF的文献尤其是cnki的传上去都乱码，其他方面会在用用再看
沉光_,5.0,比899元的kindle反应快,2016年3月1日,之前在京东买了899元的kindle，结果一个月后就出了这款，顿时捶足顿胸感觉很后悔。结果那款kindle用了半年，开机键坏了，就买了这款，新一代反应速度确实要快一些，其他和899元的那款没什么区别。不过寄来的时候，屏幕有一个笔尖大小的划痕，本来想和亚马逊客服交涉的，但最近比较忙，就不想管了，毕竟对实际阅读影响不大，但希望以后亚马逊寄件的时候注意一点。
亚马逊买家,5.0,物流超级快，kindle也不错,2016年12月9日,心心念想了kindle很久了，黑五的时候看到有优惠就果断下单了，收到后非常满意。中间只隔了一天便收到了，外包装很有质感，方便拆卸。kindle包装的也很好。当时想买白色的，看到有人说会有黑边，所以还是选择了经典黑色款，事实证明选对了。虽然是塑料，但是黑色的感觉很高级，手感很不错。读书时一开始很快，用了十多天以后，有轻微的闪屏现象，不过还不妨碍。一直坚持阅读，没有眼睛不适的情况。自重很轻，很适合外出时携带。自带的字典对于喜欢看外文书的人来说太方便了，随时查词典，还有生词本功能，适合外语学习者。虽然喜欢纸质书的感觉，但是相比较方便而言，还是kindle更好。有了kindle，玩手机的时间比以前少了，读书的时间多了。强烈推荐大家~
Sue.cc,3.0,用户体验待优化,2017年10月14日,买好用了几天，有天忽然发现面板有稍微不平整的地方。左边那条上部分凹陷一点，下部分拱起；仔细一看左边面板与背板连接缝隙比右边严丝合缝的对接，差得不是一点点。组装有问题，越看越觉得强迫症要发作。最重要的是标注的使用很费劲，迟钝而呆板，貌似几个版本的Kindle都是这个德行。看书要紧，两个都忍了。希望新版能有较突出的优化吧。
亚马逊买家,5.0,nice，用的很不错，确实可以媲美书本阅读。,2017年5月23日,nice，用的很不错，确实可以媲美书本阅读。不过用惯了手机等滑动操作突然换成这个的还是有点不适应的。想要流畅操作的用户注意这一点哦，单纯阅读的话是一定够的
焰衍,4.0,整体不错,2016年8月22日,挺好，买的时候直接注册了。背景灯全开时确实有点阴阳屏的样子，不过一般也不会全开，所以基本没什么影响╮(╯▽╰)╭，触屏灵敏度好很多，跟之前买的kindle5相比略厚。其他都很好，就是买电子书需要在电脑上付款这点很不方便（能手机下单也OK啊）。然后就是包装的问题，可能是现在快递管理上来了，到手时只有一个带缓冲垫的纸袋，还好东西没有磕碰，纸盒也没有损坏的地方。但是看着挺不放心的_(:з」∠)_
梅子,5.0,KPW,2015年9月17日,话讲，只是因为在《文献检索》这课上老师推荐，真心只想买一个看书的硬件，毕竟还是不想戴眼镜遮住漂亮的眼睛的（忽视我的自恋）。然后，选了不会后悔的一款。其中，目前为止未有不喜欢的事件发生，所以喜欢的总结如下：1）捧着看书居然能有ipad的感觉；2）看起书来也终于像模像样了；3）终于摆脱手机的吸引；4）即使是网络小说，也可以看的很投入很有感觉；5）书啊，我总算不用将背包塞满了，减轻负重，特别喜欢；6）不伤眼，我一般晚上从10点看到12点，居然在对着一天的电脑后，再看2个小时，居然不觉得眼睛涩痛，所以，特别喜欢；7）推送好好用，一个邮件发过去，就能将我以前有的资源推送过去了；8）买书好方便，找书也方便。总之，好喜欢。
亚马逊客户,3.0,性价比一般,2016年9月12日,电池没有描述的那么耐用，能用一周就差不多了；操作起来比较慢，如果是纯粹看看下载好的书影响倒也不大；选词功能有的时候反应很慢，如果有发音功能就好了，可惜没有；背光灯的确刺眼，但是作为补光用还是很方便的，只要有灯就不可能不刺眼吧；下载书籍方面，机子才到不久的时候，下载挺迅速的，用了一段时间，大概半个月以后，下载就没那么快了；看书选词的时候没有复制功能，也不能很方便地在网络查上查词；机子的一些功能和按钮和说明书上的不符合，说明书上有提及的按钮，机子上并没有，也没作出特别说明；总而言之，体验不佳，但沉下心来阅读，不再纠结机子性能以后，还是爱不释手。今后会体验其他品牌的阅读器，希望kindle不断改进！
Mustang Ctrl,3.0,想当韭菜(或收藏)就买这个，买这个不如买8G,2018年10月18日,本来是很喜欢的。但买了半个月后，出了8G版。8G版除了内存优势，还有其他优势吧，比如重量和其他(或许硬件会支持新功能？)。8G版只要998，比4G只需多花40元。而且现在活动还减40元，也就是说，同样958，你就能买到8G。可惜我过了退货日期，问过客服，客服给的回答也是否定，建议我转让。价格摆在那，我怎么转让？所以我不太开心，觉得这波购入操作非常窒息，觉得被割了韭菜。特意回来评论一波。
eisenhower,4.0,保护眼睛,2018年3月25日,用了段时间再来评论，看书还是墨水屏好，比液晶屏更护眼；刷新相对液晶屏确实有点慢，不过还是可以接受的；传说的屏幕底部透光现象确实有，不过不算明显；软件用下来发现多次翻页有跳页现象，有时候甚至会反方向跳页，不知道是和PDF转换过来的格式有关还是触屏上有静电造成的，现象都是单按左侧右侧翻页时发生的，滑动翻书时没发现该现象；一些软件功能还比较实用的，包括书签、标注、笔记和拼音、翻译等功能；最后，发邮件自动转换PDF格式书籍功能确实不错，省得到处找工具转换格式了，当前邮箱自动转换最高支持到50M的文档，不知道以后会不会增加，转换后的书籍目前看来兼容还不错。
淹死的鱼,5.0,东西不错，但是一定要注意，不修只换，7折换新。我的前面的用了3年坏了。,2017年2月9日,个人感觉电纸书里是最好的，我用了3个了，1个国产的。看技术书不太好，看扫描版pdf不太好，黑白。不过电纸书都是这样的。技术类书需要来回翻，不知纸版书方便，扫描版pdf，屏小了，最好10寸左右的屏（用ipad 9.7寸以上屏不错）。
朱斌斌,1.0,浪费时间,2018年9月15日,买的kindle，结果发了两本书，反复折腾了一个星期，结果让我退款后再购买，当时是优惠买的东西，活活浪费了我那么多的时间，现在告诉我又要原价重新购买
liujl9937,3.0,Kindle Paperwhite坏了，不能充电了，不知道该如何处理？,2016年8月30日,我是2015年10份买的Kindle Paperwhite，今天突然发现不能阅读了，估计可能是没电了，后来充电，发现充不进电了，不知道这种情况该如何处理，听说保质期是1年，现在还能换货吗？也不知道该如何换？
clq,5.0,比入门版好不少,2018年7月9日,比入门版好不少，不过个人不需要阅读灯，只是入门版电池太小，最后还是买了这个！另外重量上比入门版中，单手拿久了有些累；字体显示也比入门版清晰！
北北,4.0,Kindle,2018年5月10日,挺好的，但是要说阅读效果跟书本一样，那还是有差距的。不过比起手机确实好多了，也方便。就是觉得老是有些闪屏。都说是正常现象。看到大家说看亚马逊的书会比拷贝进去的书观看舒适度更强一些，试了一下。确实是这样。字体大小，清晰度，触屏闪烁啥的都要好很多。
小金桔,4.0,点赞墨水屏和阅读灯,2018年8月7日,用了两天才来评价，墨水屏体验真的超棒，看书不累眼睛，阅读灯也很实用。很小巧轻盈，出门带着，看书很方便。看书就得慢下来沉下心来，之前也了解过，所以反应慢这一点也能接受。购买电子书的话，支付可以微信和支付宝，所以也算方便。不过做工确实算不上精致，加上又很轻，刚收到的时候一度以为是个小孩子的玩具。而且阅读灯下边缘确实是有点暗影，不过不影响读书。闪屏会在有图画啊表格啊这些因素时出现，读书的时候几乎没有，目前来看。只有数据线，没有充电头。以上😂
june,5.0,大爱,2017年12月14日,一直种草故宫新年限量套装 双12果断拔草 中间出点小问题 客户人员非常有效率的帮助解决了 感觉到亚马逊的真诚 pw3真心好用 故宫的保护壳和日历也很喜欢 现在已经爱不释手了 要把手机扔开 多多读书喽
桐木,5.0,再遇kindle,2018年9月4日,記得初次遇到kindle時還在上學，從同窗那得知有此款閱讀利器。大致時隔6年，再次收到了kindle的推送，草草了解過相關的介紹，便下單購買了。配送速度還不錯，收到後比想象中略重些，可能是由於是全系列中最重的一款的緣故罷。指尖觸碰時的感覺還不錯，有前人提到很像紙質書的觸感，我並不苟同，其觸感還是介於紙張與電子屏指尖的一種特殊的觸感，很微妙也很舒適。當天晚上簡單學習了相關的使用方法，目前大致了解了一些基礎的操作流程吧，以後有空還會進一步開發更多用法的。
亚马逊买家,4.0,东西还不错！,2016年11月14日,用起来挺好的，空闲的时间可以静下来看看书了，体积也比较小，揣大衣兜里很方便，有望把碎片时间从浅阅读的恶习里拯救出来。不足的地方，买回来背光灯打开到最大，发现有一个亮点，想想也不影响阅读，算了。还有就是有的时候反应有点慢，毕竟不是当平板用，所以也无所谓。另外说好的50元电子书券呢...怎么没收到啊...
xiaoxiao,5.0,非常适合阅读,2018年1月26日,就是习惯了总玩手机，感觉速度有点慢，哈哈，终于可以好好静下心看书，特别方便，随身携带，对我来说看手机时间明显减少，对书的热爱从未减弱，这个既不用整理书柜，还节省很多空间，一般的书两天就能看完，才感觉生活中有那么多多余的时间，特别值得拥有，希望有更多景点书籍免费版
onism,5.0,挺好的，真的,2018年9月4日,用了几天，只是后悔没有早点买，携带比实体书要轻便很多，随时随地可以看，看到一些生僻字也不用查字典，因为会在晚上看，所以买了985这款的，在晚上开阅读灯不会很刺眼，眼睛也不累，水墨屏确实很赞，评论里说的闪屏表示还是能接受的，只要你把注意力都用在文字上，哪来的精力去注意这些小细节，没遇到卡顿的现象，点击反应慢的问题，是慢那么0.1秒，但我觉得也可以接受，反正也不缺这么0.1秒，屏保真的很符合我的审美，喜欢，只是不反光……嗯……我不能苟同，其他目前还没发现什么问题
费春潮,5.0,一部分读书的好的解决方案，质量不错,2015年11月15日,之前有犹豫，因为总觉得纸质书才是阅读，但买了之后觉得很值，可以针对没有必要一定买的书，或只值得读一遍的书，是个好的解决方案，我估计以后会阅读电子书，如果觉得还不错，值得多读和收藏，就再买纸本书。另外，kindle的做工和质量我觉得很好啊，并没有一些评论里的问题。很满意。原装保护套虽有点小贵，但质量很好。
太慢！！！,3.0,太慢太慢太慢太慢,2018年11月20日,操作反应太慢太慢太慢太慢………………………………翻页慢，选词标记慢，输入法只有最原始最难写的输入法，点一个字母要等5秒钟才反应出来。总之，所有所有所有所有的操作，都很慢！！！！！！我不知道，其他版本是不是也是这么慢。我不 知道其他机子是不是也是这么慢。还是只是我买到的这个版本，这个机子慢？总之，像个行动不便的老人那么慢。像树赖先生的动作这么慢。所有的操作，都有延迟！！！！我不知道，为什么 拿这样一个超级慢的产品出来卖？？？？？？是为了宣传自己的技术不行吗？？？代言自己的产品不好吗？？？？？？？
韩超,5.0,kindle paperwhite 初步体验,2017年2月26日,之前买了一个入门版 kindle，用了几天，翻页快，质量挺好，但是ppi太底，感觉字体发虚，难以接受，就退了买了这个 paperwhite。paperwhite 背光最低时屏幕比入门版 kindle 略黄，也存在大家说背光不均匀、不能彻底关闭背光的小问题，但是瑕不掩瑜， 翻页感觉更快，ppi 高看起来就是舒服。
七月,4.0,我想知道大礼包在哪儿 怎么用,2018年1月21日,刚拿到  小巧便捷 反应是没有手机快的  很喜欢这个画质啊  跟实体书没差的  呃 还没有玩溜 看了一下 好像里面的书下载的话是都要钱的  然后  958电子书大礼包在哪儿找  是可以直接用这个买书吗还是怎么样[表示有点懵]  还有就是 书要是没有买下来是不能做标注和笔记吗？  我的木有反应
johngu,5.0,绝对的好产品！！,2017年9月9日,旧的kindle该退役了，新买的kindle感觉不错，比原来的产品更加精细化了，用起来很好，尤其阅读灯晚上看书最方便，好东西，看书的最佳选择，填充你的业余时光，带你畅游书的世界，值得推荐购买。
亚马逊客户,5.0,用了一段时间再来写评价,2018年2月8日,开始订了一个白色的KP3，但发现白色边框在晚上有点晃眼，感谢亚马逊的15天无理由退货，重新订了一个黑色的，视觉感受更舒服。阅读体现很好，之前纠结于是购买基础款还是KP3，为了个阅读灯就要多付出400元，感觉太不值。但使用后觉得有灯还是方便很多的，半夜失眠时可以随时阅读，不用亮灯影响别人。阅读的书可以从网上百度下载，以邮件方式发到kindle，很方便。缺点就是跟手机相比，反应速度确实太慢，文档的管理分类操作要逐份文件点选，习惯了手机操作系统的话，头两天使用会觉得比较抓狂，习惯了后还能忍受吧。
ZHxn,4.0,总体满意,2017年12月2日,考虑了很久才买的，整体还是很满意的。屏幕底部确实是有黑影的，但是事前知道也就可以接受了，周围光线比较好的时候可以把阅读灯调暗些，黑影就看不出咯。另外在切换页面时会闪好几下(照片里黑底白字那张就是闪的过程，黑白黑白的闪)，这点比较让人难受，当然在阅读下载下来的书时并没有这种情况，所以也是能忍的，毕竟主要是用来看书的。
abc,5.0,不错,2018年8月29日,很好很好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！
许彩玲,4.0,不想要黑色的，退回去了,2017年11月26日,首先很感谢KINDLE的服务，我买了一个套餐，记得当时选的是白色的，等了很久的快递，期盼的终于来了，结果是黑色的，客服同意给调换白色，我以为要我发回去他再给我发白色的，我犹豫很久，因为期盼了很久想立即使用，结果等了几天他们把白色的发过来了，很感谢他们团队的服务。
展禽之后,5.0,还好，还好。,2015年12月7日,还好了，kindle这个设备本身给我的惊喜一般，主要是它带来的另一种生活、阅读方式。原来看书还可以这么看，带来的改变是我真正感觉欣喜的地方。正好上班有空再电脑版kindle上看一些工作相关的书很方便。不过很多功能我还没研究，等细细研究下。电脑版的kindle功能太简陋，还得等待后续开发。
小奶奶,5.0,需要保护套,2018年3月10日,一直是数码用品‘裸奔’族，所以买Kindle也习惯性没买保护套和膜，结果放在手袋里带出去一天，屏幕就划了。感觉屏幕比较脆，手袋里都没放钥匙硬币之类的东西，最硬的也就一个塑料瓶。另外打开背灯会有几处特别亮的细小光点，屏幕算有点瑕疵，倒是不影响阅读。看书效果非常好，还是给个五星啦。
Nina,3.0,生词本功能太弱啦,2016年1月5日,同事前段时间也入手一台paperwhite，后来退货，原因：查了两三百个单词之后，生词本功能瘫痪。我购入paperwhite后，果然，查了两百多个单词之后，生词本基本不能用了，点了单词之后半天没有反应，没办法我只好自备电子词典。
sundae,5.0,好,2017年6月13日,正规途径的kindle都是这个958的价格，送50元电子书的券，为了买个放心，还在亚马逊买了。
Carmen,2.0,快递！差评！,2018年3月13日,辣鸡快递，显示的周天送到现在还没人给送连个配送员电话都没有，东西也不知着落客服和快递公司推来推去，我想说没有金刚钻就别揽瓷器活，第一次在亚马逊买东西体验简直不要太好呵呵呵
Elaine,5.0,总体还不错,2018年9月21日,纠结了很久型号，又纠结了很久是否买原厂真皮保护壳，趁着新人红包还是都买了，总结以下：1.闪屏确实很烦，有图片就没点一下整页就刷一次，好在看书还好，不怎么闪屏；2.保护壳很重，感觉跟机子重量差不多，且套上去就不容易取下来。不过考虑机子脆弱，还是用了，自我安慰：拿着有书本的厚实感，且真皮的手感还可以3.kindle阅读器的功能确实单一，就是看书，且是黑白的，不过很容易让人沉浸到书本里去，且护眼。不像手机，一拿起来就不知道思维跑哪去了，啥都玩，不好聚焦。
